0.0104613665695881,0.102141425517447,0.097671081452692,0.0382278054624298
0.0182926859756365,0.103746478562307,0.0992791686247907,0.0354453757956888
0.00990089228295391,0.0999440305728508,0.100229966960442,0.0411738100104503
0.0155037119267051,0.0992290616506139,0.105860676030565,0.0442025962532867
0.0193307466662566,0.104601112631166,0.0978821674729947,0.0366290931041219
0.0161700913720906,0.104705476449562,0.0988508461682912,0.0382200983938355
0.0107730782623562,0.106117057385338,0.0999584572932681,0.0369984004907301
0.010037719723554,0.106228487163133,0.0993648225815307,0.0409877149399886
0.0171420731792184,0.102914814331312,0.0987332981497287,0.041772014846187
0.0100485800844186,0.102879731811276,0.101837493308113,0.0368220651044285
0.0190898583104273,0.097385300900175,0.103023896276415,0.0418778151981338
0.0117722001585088,0.0968489709782318,0.0983659573795242,0.043030915124449
0.0186822421790268,0.0964938957689593,0.0969489170028759,0.0360110575737937
0.0153939422441644,0.098319331487763,0.106284395597112,0.035966877563943
0.0109388423690425,0.0996542749308076,0.100653714522469,0.0357960332402458
0.0142291121324389,0.0988080377791544,0.0991892304993672,0.0424624216865628
0.0169712641224381,0.102695345037863,0.104052111368741,0.0347427819408641
0.013039673005407,0.0989473059788117,0.0980222483432306,0.038422640430871
0.0161462518772135,0.103586209301204,0.103142766127095,0.0347842844437307
0.0119577946308506,0.106173817841704,0.101144958852699,0.0351327774132131
0.0106142813786368,0.102347649339009,0.0971119657984671,0.0437849754509523
0.0165074459101252,0.106328951701082,0.102987797643398,0.0371746413973905
0.0103388975825143,0.0992436388934672,0.101818511195516,0.0397247213844322
0.00969959314739027,0.105299614217362,0.103815546239216,0.0383136132852849
0.0177553819727298,0.105984203206473,0.10217580574629,0.0420020601022503
0.0152308527722951,0.105296266261601,0.097931133301676,0.0362927036041215
0.0138004442315651,0.0975205606836016,0.103145812960165,0.0414542298792422
0.0171080702736811,0.104257292246843,0.09811719011465,0.0443323625078134
0.00995932650416663,0.104946584261801,0.0982678935986312,0.0356010438247484
0.0104698557660278,0.0996750972371918,0.100326212208977,0.0387482398067493
0.0129806737789246,0.0995793233136204,0.0987046169245825,0.0408208268035544
0.0143998333350575,0.098906266703007,0.102235032653887,0.0422088197166907
0.0137298614168956,0.105846791135127,0.104021558463103,0.0368976136154116
0.0102234976852498,0.105922934857219,0.10262512977664,0.0441893740075242
0.0119361656370465,0.0985554419378012,0.0984638570717475,0.0374936764093948
0.0128959491007071,0.0980924889037902,0.0972681861340079,0.042062386031567
0.0179798599245747,0.0996215743013089,0.102963240067461,0.0365181958515768
0.01536247726374,0.0987048203241129,0.104146788116527,0.0415141535849644
0.0155357361657731,0.096476795401661,0.0995310166348554,0.040900162318006
0.0150265960869011,0.0990483393404255,0.100077075109515,0.0438334509997789
0.0100523298511225,0.105897134236416,0.103699933833735,0.0401440670940099
0.00953903254479769,0.0990451538153943,0.105638216598893,0.0382727536703802
0.0188265260854856,0.0989208425829385,0.104238425912607,0.0430947477364475
0.0160446119766645,0.103645254326456,0.0975143068258909,0.0350895137580337
0.0108901129530804,0.100758588168989,0.098362314573704,0.0355640017759071
0.0105301617749107,0.0991993424895577,0.0974997389820041,0.0353031224518087
0.0122849332154258,0.102023432494042,0.100855417095307,0.0345099571154289
0.012649613232257,0.103065952760409,0.1018203119336,0.0410742728713239
0.00956414651309807,0.104321581579428,0.10449029487276,0.0377085988154224
0.014704300894261,0.102510734606804,0.099751606108728,0.0379050853003847
